event_date,event_type,product_id,category,subcategory,brand,price,user_id,user_session
2019-10-15,view,2702063,appliances,kitchen,skyworth,715.57,514764518,a587fb83-e343-4082-9a7d-2910191b5a78
2019-10-29,view,1004317,electronics,smartphone,meizu,159.3,527459955,3a23575a-d589-427b-b9d7-9ce35ae6ea30
2019-10-19,view,5000403,appliances,sewing_machine,brother,101.48,561948692,bd748550-9b9c-4553-89b0-92b00f8b7a90
2019-10-24,view,14700132,furniture,living_room,brw,387.14,515640454,e3d8a4f4-ed5a-4792-ac56-5481444ebb49
2019-10-26,view,4600212,appliances,kitchen,indesit,297.55,518742855,0a177ac2-eb2b-42f1-8b3d-137bbd99fd54
2019-10-02,view,1005071,electronics,smartphone,samsung,1044.81,517029018,2e93a5d4-b00d-45c1-b7c8-f966aeaf768f
2019-10-20,view,28718209,apparel,shoes,tamaris,44.79,557340914,698c2365-ba5e-4841-b107-9202b3af3266
2019-10-21,view,1005160,electronics,smartphone,xiaomi,224.24,562424214,e8403c60-bc48-4432-85df-948f7da13ee6
2019-10-13,view,1003305,electronics,smartphone,apple,598.27,519688700,c5056655-d55d-42ef-a3c2-558988851b5c
2019-10-16,view,1003208,electronics,smartphone,samsung,218.77,518943902,291d8111-1f42-49a5-9987-4f254a01e5e3
2019-10-22,view,1004901,electronics,smartphone,oppo,591.98,517213665,ee4a1fab-1090-401f-ad77-dd858169c61a
2019-10-11,view,1480454,computers,desktop,smart,970.81,541031569,2ed31693-1ae4-4c9d-b601-39d5ac601b70
2019-10-23,view,2502239,appliances,kitchen,indesit,275.91,515945440,f585bcd6-a197-45e3-9a52-d512d9d46e91
2019-10-15,view,10900250,appliances,kitchen,vitek,59.13,515502320,815cac81-aac5-4254-b754-36dad71e0352
2019-10-04,cart,1307073,computers,notebook,acer,720.48,527956444,3d1c072d-c58c-4513-bbc6-a31b17fd9167
2019-10-28,view,1201356,electronics,tablet,lenovo,100.09,516485008,bd27aff5-db25-4fd5-9938-ef3cc91c1985
2019-10-16,view,1305316,computers,notebook,dell,694.97,534068904,eeb72c21-6b5e-4d1f-8821-b375f153708b
2019-10-04,view,1004258,electronics,smartphone,apple,729.32,512471744,f03f6ddf-0621-4432-bbe0-7bd8d29b60c8
2019-10-26,view,10201465,kids,dolls,x-game,7.79,525158365,bb0a3817-c827-4689-9e69-45830e09779c
2019-10-31,purchase,30900711,computers,components,deepcool,3.54,515380028,623025b7-a797-4b8b-9cb0-1ece89f8e513
2019-10-30,view,1004038,electronics,smartphone,xiaomi,166.39,516029871,509fff60-39ee-4a9d-b6ea-34fec1f7f7cd
2019-10-27,purchase,1005160,electronics,smartphone,xiaomi,215.05,558691165,de2013b9-e8e2-4dd6-8995-9127ec7fef3f
2019-10-31,view,3601516,appliances,kitchen,samsung,566.04,528111829,0007a603-e876-4aec-ab23-a1dd5d95e987
2019-10-04,purchase,5100626,electronics,clocks,apple,553.17,515264539,e3674d49-7da1-4e8a-99ab-5879d2e42a72
2019-10-06,view,3700682,appliances,environment,philips,175.01,546461749,8126fd54-0b22-4874-a798-8077e4028010
2019-10-03,view,4804190,electronics,audio,olmio,47.47,552509478,e3970525-6a10-45d6-b70e-15d513b02e82
2019-10-25,view,3601489,appliances,kitchen,samsung,476.18,518710953,6103085d-671f-4a4a-8deb-284ec68eefd4
2019-10-11,view,4400250,appliances,kitchen,delonghi,169.86,516506887,ccf35d2a-35eb-4310-94be-9a31a61768ac
2019-10-31,view,1201517,electronics,tablet,microsoft,1043.78,522173010,04894944-1230-4696-95dd-29d47a7cfc82
2019-10-06,view,2702538,appliances,kitchen,dauscher,200.52,553545300,e67b763f-9067-4470-8372-a2befdc609b3
2019-10-26,view,1701236,computers,peripherals,gamemax,360.11,513079461,5ba659c7-752d-41f6-bbd2-383b9afdc81c
2019-10-20,view,2700618,appliances,kitchen,indesit,349.56,548065443,51726dee-43c0-46cf-8c90-336d705961db
2019-10-26,view,1700690,computers,peripherals,asus,309.76,543542139,18cfe352-8ffc-445f-9cf7-bef71a1b94a2
2019-10-28,view,1201491,electronics,tablet,bq,52.74,533936347,fec5ae6a-83f6-461c-ac05-e41f876551f3
2019-10-13,view,1005098,electronics,smartphone,samsung,145.12,557558583,c76a5b7d-b3bb-49b3-bcd4-3c276855fd4c
2019-10-17,view,1005136,electronics,smartphone,apple,2056.68,512672944,16bd024e-47dc-4975-990d-082ccde743cb
2019-10-04,view,21404772,electronics,clocks,orient,223.43,556613527,626d3a27-e22a-41b7-984e-0dd8baee29c4
2019-10-22,purchase,5100551,electronics,clocks,xiaomi,165.51,518674655,b79370aa-7b84-4617-9171-380d45de27d5
2019-10-14,view,1004750,electronics,smartphone,samsung,196.8,560255878,05200f7d-aae6-4c57-8e7d-eb22c89a7ffb
2019-10-15,view,1005125,electronics,smartphone,apple,1955.75,514494314,a7100b89-9ba8-4370-841c-491455775e72
2019-10-17,view,1004785,electronics,smartphone,huawei,271.55,548039340,99f693ca-de25-492e-a9c8-24e26bc81a81
2019-10-11,view,45300059,kids,swing,brevi,82.37,515375827,4e574a44-01ea-4953-bc1a-c91b9284bd94
2019-10-01,view,28703635,apparel,shoes,nike,115.58,555710939,43aecba2-910d-4f3e-9a96-fe011ca52629
2019-10-06,view,28717659,apparel,shoes,greyder,95.24,551173482,727e986c-1f5e-46db-953b-fbed2a3d0a35
2019-10-18,view,3700956,appliances,environment,xiaomi,486.42,561624087,a6d1f346-6f80-42d6-941b-8a4e73749122
2019-10-21,view,1003906,electronics,smartphone,huawei,149.52,525239145,f3263662-5aca-48ff-9159-1443dc99c7c2
2019-10-14,view,3701244,appliances,environment,elenberg,33.43,551146159,2146c428-b04d-49ae-b385-3643a7252a9b
2019-10-16,view,1802023,electronics,video,lg,560.37,560831032,0803aafc-ac3a-49dd-bc87-41174a84edd3
2019-10-18,view,1004767,electronics,smartphone,samsung,250.12,561483184,0365aed2-9b95-4de9-b4be-f8284f18ae02
2019-10-20,view,10900330,appliances,kitchen,gorenje,41.16,512606476,bd10b2e9-085c-4834-86b1-8ee0caa6291b
2019-10-09,view,1005196,electronics,smartphone,xiaomi,460.73,519382196,3b0c9cad-b6fa-4c2a-b39d-55db11f7aa6a
2019-10-24,cart,4803976,electronics,audio,samsung,115.81,525959604,1ddf0b62-c1de-4a95-a13b-3be263b9b2c9
2019-10-26,view,1801940,electronics,video,haier,231.64,531894948,95207072-5876-4ddf-9640-d8cd7787519f
2019-10-08,view,1004246,electronics,smartphone,apple,736.03,512820890,95f25589-4479-4425-97ab-68808f37eabc
2019-10-09,view,1004014,electronics,smartphone,nokia,138.97,558393389,187bdb4d-413e-450a-b0a7-8840cc6f1203
2019-10-11,view,1801548,electronics,video,lg,1029.37,548477549,a1ba7228-c6fb-4294-a143-8d527cf00597
2019-10-29,view,4201337,appliances,environment,tcl,161.39,562591550,ccf4121f-09b2-497d-ad5a-52f734beca9d
2019-10-12,view,6301999,appliances,kitchen,kitfort,81.66,512877826,608c6b1d-c0a4-4732-8004-cff6995bacfb
2019-10-24,view,1005159,electronics,smartphone,xiaomi,222.13,514094927,65c02a0d-68ec-4fff-888d-495ea95267b0
2019-10-04,view,3200387,appliances,kitchen,redmond,97.79,540627956,c06212c0-976d-4e10-b637-068e41790d13
2019-10-10,view,6100191,auto,accessories,sho-me,83.97,543195275,4cd2edb4-de90-4d1b-8d8e-4fdb60927095
2019-10-04,view,1004536,electronics,smartphone,huawei,796.64,513996740,83c44d8c-0475-4ce5-9e02-122db1c59e6f
2019-10-20,view,1003811,electronics,smartphone,honor,142.86,522039779,1d9560e9-8f43-43e5-9a67-e0ba9322aa4e
2019-10-22,view,1004767,electronics,smartphone,samsung,246.78,545800677,aea822cc-7830-4752-866c-3afe87f839d4
2019-10-23,cart,4804056,electronics,audio,apple,159.91,563459593,0027065a-cc91-4da4-ba80-e0065fad46ce
2019-10-30,view,1004209,electronics,smartphone,samsung,88.29,565813906,df690f43-6398-4633-b60f-22f145a0717f
2019-10-11,view,1801771,electronics,video,changhong,159.52,532325823,19c05b5f-1b18-4664-8672-e71c80821a21
2019-10-05,view,1307321,computers,notebook,hp,1273.91,515242869,c333c06a-94c9-4595-8c1f-ad4a5f9d4a9e
2019-10-07,view,1005008,electronics,smartphone,xiaomi,99.09,522827387,a09f455e-5802-43a6-ba50-dfe49bc2e531
2019-10-28,view,43300133,apparel,tshirt,nike,51.46,539333412,fafe9dad-57a0-4282-b6b4-ae9db11a0ead
2019-10-20,view,4700671,auto,accessories,xiaomi,48.39,546862303,6badde4e-04f1-43d9-a51f-a707eb45b292
2019-10-22,view,1005174,electronics,smartphone,samsung,643.23,551403917,f2d196ee-858c-4e9e-8b86-0b5566a60ab3
2019-10-09,view,28720431,apparel,shoes,baden,97.56,513074669,1c19095b-d9aa-490b-b794-feee341bd539
2019-10-23,view,1003599,electronics,smartphone,oppo,231.67,560810379,69231cf2-d223-4746-961e-7759a9c99e75
2019-10-11,view,1004243,electronics,smartphone,apple,734.9,535971005,50b3b57f-2cc2-4393-a7e1-297fff9a4860
2019-10-25,view,8801085,electronics,telephone,nokia,20.34,528063009,e71c5af9-f4ab-4cd7-a5c5-9bb9e0a26540
2019-10-01,view,1004903,electronics,smartphone,huawei,111.79,538916187,1cf028d1-3bea-4547-8c7b-cd7ceffa3385
2019-10-22,view,2501301,appliances,kitchen,beko,195.6,526206537,cb2a1979-24d5-49d2-bc25-0c6e5458a01e
2019-10-06,view,1004833,electronics,smartphone,samsung,173.93,515637814,07ea3999-842c-46b2-8b91-a8b4e5c973da
2019-10-23,view,5100337,electronics,clocks,apple,320.47,554277035,169927d8-73db-4fc2-bd13-7d951c39e8d5
2019-10-01,view,4600483,appliances,kitchen,hansa,308.63,534762363,6918d7d9-6650-46c4-bd74-5416a4be864c
2019-10-19,view,28717817,apparel,shoes,nike,102.71,512645935,25168cb0-7168-4f6f-8dce-cd68b564f3a9
2019-10-24,view,4804056,electronics,audio,apple,159.91,513043805,0ac0063a-a62f-49fa-bf6d-afe712ff06fd
2019-10-20,view,1004836,electronics,smartphone,samsung,228.95,562106051,2ababdbd-13ad-4757-90b0-3a189c6473a1
2019-10-05,purchase,1004741,electronics,smartphone,xiaomi,185.82,515771137,49b7fe84-5723-46bd-872c-c6eb9bd316a3
2019-10-03,view,3800838,appliances,iron,philips,30.86,514397619,93245ade-1e2e-4008-aeb3-c44c7633f8e4
2019-10-20,view,28400989,accessories,bag,baden,42.99,552339242,41312d90-8266-4d38-8116-8ac39b00bb70
2019-10-18,view,1004767,electronics,smartphone,samsung,249.86,512508675,dc71c0cc-3ee5-4a5b-b356-f377dd84d55b
2019-10-22,view,2701774,appliances,kitchen,indesit,370.59,515836893,2cb182d1-8322-41ca-a508-1e34b8867064
2019-10-30,view,8801051,electronics,telephone,philips,48.65,517667925,dd71a285-1b57-49dd-9838-fd94d4384ec5
2019-10-06,view,3601523,appliances,kitchen,midea,303.71,514245590,21b9bf50-1429-449f-a4c4-ac79869e6f33
2019-10-07,view,5701190,auto,accessories,nakamichi,61.78,557690673,ad3e7a39-8881-4133-b747-397fa30aa811
2019-10-03,view,1004957,electronics,smartphone,xiaomi,348.14,512520783,735c5fd6-8838-4631-a59a-3dd808384d70
2019-10-05,cart,1005115,electronics,smartphone,apple,975.56,514585377,2ca1a7f3-6efa-4480-823d-b71fcc5f7b90
2019-10-09,view,1004665,electronics,smartphone,samsung,858.45,512599029,f7da4b13-5541-4795-9150-9548e9bb91c3
2019-10-06,view,4700380,auto,accessories,ibox,146.44,515848770,3cf549e9-4d60-41ca-9ea1-168ef7094c87
2019-10-27,view,2700885,appliances,kitchen,kuppersberg,1504.32,547484615,4f19491d-6106-413c-aca6-d10fa67621f9
2019-10-05,view,5100367,electronics,clocks,wonlex,39.61,528396689,cc73da08-a8ee-43f2-a253-32b8fd1a9a79
2019-10-13,cart,1004767,electronics,smartphone,samsung,250.82,515538454,2bd99f5a-c023-4898-aa49-b6a4ca7d7516
2019-10-20,view,12201562,sport,bicycle,axis,95.24,559747785,4131f776-f904-4088-922a-02eade86a7b5
2019-10-09,view,11600016,computers,desktop,microlab,179.12,537924436,f4a34e9a-dba8-478a-bef3-6cf739157ff9
2019-10-19,view,1005115,electronics,smartphone,apple,1002.77,553736066,aab6cea7-a6d4-4523-b170-6e16e7b4cbae
2019-10-11,view,1004767,electronics,smartphone,samsung,250.89,516711042,fef87cf1-67af-48dc-879f-ee3e5bc2cada
2019-10-19,view,1801766,electronics,video,artel,148.01,512746128,3cb8d23b-db21-4621-9533-8a7f90ef6e6e
2019-10-04,view,12300059,construction,tools,bosch,66.75,515803955,21b4eaef-6f92-49f1-b59b-a9a7041059f8
2019-10-17,view,3100623,appliances,kitchen,braun,54.03,515503960,2be1bdaf-5e05-4aac-9e4d-10f14a425f70
2019-10-14,view,2701385,appliances,kitchen,indesit,360.06,515424614,fe8dfcaf-acdb-4824-b9b8-ba80341bc54a
2019-10-05,view,1003317,electronics,smartphone,apple,965.02,524430968,19801897-3142-4db2-9fb6-a9370a8ce32e
2019-10-30,view,2701683,appliances,kitchen,beko,223.36,565694192,268a9c4d-14f9-4f7c-80a0-35a9bf3fc1e6
2019-10-18,view,3700781,appliances,environment,polaris,38.59,519461498,ebdcc848-dbb0-4302-ac09-f17eab9abf35
2019-10-27,view,4500092,appliances,kitchen,electrolux,236.02,538517342,a438a37b-5706-4d9f-a6ab-c173c1378eef
2019-10-15,view,1002544,electronics,smartphone,apple,460.31,522823637,0ef69c91-dffe-4846-9dc1-41f2baa47e93
2019-10-27,view,1005160,electronics,smartphone,xiaomi,215,547788208,29af76c0-5283-4555-9b09-c4e5c6edbc6f
2019-10-15,view,5000691,appliances,sewing_machine,chayka,92.32,560535782,5b745216-aba8-479a-ac85-161670e9bf15
2019-10-14,view,3600592,appliances,kitchen,artel,93.75,543318586,3c09e792-06ba-49ac-986b-1999d0437a0d
2019-10-12,view,1005115,electronics,smartphone,apple,1003.85,552081171,38800dab-01bc-40de-a244-6cc7def1bf81
2019-10-01,view,2702279,appliances,kitchen,lg,694.74,519234641,35086a2c-a838-467c-8fd6-5ecfc5375a7f
2019-10-23,view,1005186,electronics,smartphone,samsung,771.94,563235125,8e7f80f9-9e57-4f08-8428-430877e950b9
2019-10-04,view,6100074,auto,accessories,inspector,120.47,530599462,7ed845ff-9cd8-49e5-bd00-ee74dbafe9ac
2019-10-01,view,19300039,appliances,ironing_board,nika,29.58,512908939,aa972fd7-10b2-458e-9efb-8951291f9ba6
2019-10-26,view,1004840,electronics,smartphone,huawei,947,523222825,e9e1d7a6-8a7d-4603-89c9-c710800e3dba
2019-10-10,view,4804056,electronics,audio,apple,161.88,530437964,cbda2200-90cc-4156-aede-d17aff1d4760
2019-10-23,view,1004767,electronics,smartphone,samsung,246.52,512524409,49b90f0e-6998-4574-8285-725b85418bf9
2019-10-15,view,1004757,electronics,smartphone,meizu,92.14,512754190,955e0241-1cb1-435f-9be6-f96a10332830
2019-10-12,view,1004739,electronics,smartphone,xiaomi,187.9,535074062,088fae0c-ca6b-40d0-8b51-b29c6e36f73d
2019-10-11,view,1005021,electronics,smartphone,oppo,386.08,514317230,e254371b-2e2d-4c0b-96e7-4b1d148a8fe2
2019-10-09,view,1004870,electronics,smartphone,samsung,287.97,523428771,6857d8ed-8da3-4e61-bd92-0774c55a3bcc
2019-10-04,view,6300731,appliances,kitchen,vitek,51.4,534058376,8c3c129b-365f-4885-b3d2-2cb1203144a8
2019-10-13,view,6200883,appliances,environment,elenberg,46.31,518318352,375f5670-a2c2-47db-9245-bd2c343f860d
2019-10-27,view,7900512,furniture,kitchen,selby,66.9,562164092,26795ff1-5a67-413c-a7af-95ea9dad0034
2019-10-28,view,2501390,appliances,kitchen,hansa,256.06,514412671,aa06f9b8-96d3-4e09-8c77-835ccac83e9d
2019-10-06,view,1003311,electronics,smartphone,apple,705.01,527195646,124a2111-6bec-4436-876e-c86d15d93eae
2019-10-30,view,1005246,electronics,smartphone,nokia,321.73,512475938,322d8ecc-f1d2-4128-aaa7-b44e356d2bc3
2019-10-20,view,1004767,electronics,smartphone,samsung,248.24,561843581,66080651-ff5e-4d55-b4a8-3d7687740d0b
2019-10-22,view,25100059,construction,tools,iek,9.41,533473614,055d41e9-a94f-4f18-98d6-320005df3f20
2019-10-26,view,1004750,electronics,smartphone,samsung,195.3,564371480,44abe899-5bb2-43c1-ba9c-bc71d27fc6bd
2019-10-14,view,13200783,furniture,bedroom,brw,383.54,513142206,25f0f7e6-ae5d-4630-97b6-bcb732967a09
2019-10-02,view,4803801,electronics,audio,jbl,33.21,515158419,783f3f86-3fb3-4eaf-8009-3a293241b497
2019-10-15,view,1306183,computers,notebook,acer,360.34,547994929,ebe545c1-6a02-4842-b0db-3368891dacc2
2019-10-03,view,1004893,electronics,smartphone,nokia,89.66,556490209,ba6c2a67-4867-4d51-9604-5ac26e5ec9e1
2019-10-04,view,1004873,electronics,smartphone,samsung,380.7,543682790,7a0ecb31-c545-4aa5-bc37-7a8f6b465524
2019-10-12,view,4804572,electronics,audio,apple,208.5,549979332,5cfe583e-cc1f-8591-d72a-bf9d40d55406
2019-10-20,view,1005129,electronics,smartphone,apple,1418.96,560232659,5cb49bd3-29a6-40d1-ab88-4904f344d115
2019-10-27,view,2900577,appliances,kitchen,lg,154.42,513052516,91780181-fcbd-4e0b-8b48-8882c1c91171
2019-10-11,view,5100863,electronics,clocks,samsung,322.87,512587787,e0fe26c3-5145-47de-9f3f-0171c0321757
2019-10-27,view,1005135,electronics,smartphone,apple,1697.52,535732486,218a19b1-16e3-46fa-bbce-7471818359c9
2019-10-13,view,1005105,electronics,smartphone,apple,1428.31,533619372,8807d471-9221-4613-8ed1-17811c04c5ba
2019-10-05,view,5000783,appliances,sewing_machine,janome,270.23,556307637,cb7673c6-7101-4035-a248-e6d36176cd72
2019-10-06,view,1004768,electronics,smartphone,samsung,252.39,519819779,91cfda44-4272-493a-b2cd-2d09d635f454
2019-10-04,view,3701164,appliances,environment,bosch,90.02,535492743,e40efbda-bae7-4f47-920f-adddf4a9a145
2019-10-17,view,1307344,computers,notebook,asus,540.53,525054884,326c1383-8ada-4171-8426-abc633cae0de
2019-10-15,view,1005136,electronics,smartphone,apple,2056.68,514238792,f5202c70-df04-403c-ae1a-e4ea94146900
2019-10-17,view,4700478,auto,accessories,sho-me,142.35,512489318,2ef1fb0b-1b0d-41cc-903b-7dccc29edffa
2019-10-23,view,1004807,electronics,smartphone,xiaomi,334.37,562315138,7b0918aa-6b2d-45f8-aa79-88566bc575f1
2019-10-13,view,28714060,apparel,shoes,nike,55.39,512639651,a5b9b079-3bac-4739-9183-dce4f2eb67e3
2019-10-05,view,28400758,accessories,bag,baden,46.08,556811961,2e5d50ce-874b-4c92-beb2-5ea67addeefd
2019-10-22,view,5100718,electronics,clocks,samsung,153.41,519624775,623e6667-0afb-4d8a-aa4a-c27e27c178ab
2019-10-25,view,12300845,construction,tools,kolner,30.63,524793375,69b1d6bd-769a-4530-bc3a-47a344d03e3f
2019-10-07,view,1004957,electronics,smartphone,xiaomi,347.22,543078090,3a4f3d8f-1901-42ff-8d90-2e66ca97c1b9
2019-10-22,cart,4804295,electronics,audio,xiaomi,22.92,554289867,1d9bec87-6816-415a-af3b-4e8591c225ec
2019-10-19,view,3600666,appliances,kitchen,samsung,321.52,526878806,ac02c52c-b85e-454c-a12d-b15209482b24
2019-10-18,view,28718096,apparel,shoes,respect,31.92,535619212,caf72dab-530f-4768-bf46-8a8defe2742e
2019-10-17,view,4802394,electronics,audio,panasonic,14.93,519905692,7e10b33f-67ce-477d-9df9-d16d36d37aa0
2019-10-01,view,5100281,electronics,clocks,wonlex,51.46,517498340,803ac667-727e-4f52-a166-ebe7bd1f468b
2019-10-17,view,1801690,electronics,video,samsung,369.37,559684263,184b2643-5952-4881-85c3-d654d34999f3
2019-10-02,view,1307188,computers,notebook,hp,223.69,516924259,4b9118ad-4928-48f6-bd4a-05b464c478f3
2019-10-04,purchase,2900536,appliances,kitchen,elenberg,51.46,556690268,b54949ba-f27a-439c-aac6-7fc4f5c589c7
2019-10-29,view,1005117,electronics,smartphone,apple,1184.56,514523666,c3571066-0297-4ca5-90a8-863d348ee13e
2019-10-08,view,1004870,electronics,smartphone,samsung,288.04,520583470,ebb281e9-3efd-45bc-816d-2fffc458a179
2019-10-06,view,1306256,computers,notebook,hp,334.37,553735726,ce9084c0-081f-4205-b222-6b214b27a4c2
2019-10-30,cart,1005115,electronics,smartphone,apple,962.7,514154417,7287b1c8-2543-4084-ab9b-2bb1330fab11
2019-10-19,cart,6300361,appliances,kitchen,elenberg,15.42,518800373,42810e52-0ff5-4656-999a-5fe42397bafb
2019-10-30,view,1005100,electronics,smartphone,samsung,140.23,548801369,ff6a74ea-d4b6-4e62-9761-2a0ae7f7dbd5
2019-10-19,view,1004767,electronics,smartphone,samsung,248.4,561251408,484acc56-1407-44d8-b19d-0edfa678f1a9
2019-10-07,view,5701245,auto,accessories,pioneer,82.24,552151593,5caa8f87-f538-4d3e-b194-dde79973b691
2019-10-14,view,3700958,appliances,environment,philips,203.33,541500052,d18ea149-7b73-4381-9a88-9580271d4d63
2019-10-19,view,1801849,electronics,video,samsung,627.81,522741622,315ec2a0-eb4f-4e04-91ea-1c380fd91d33
2019-10-31,view,1002634,electronics,smartphone,apple,385.83,521207581,34502a16-410b-4958-929d-34c91bd98881
2019-10-01,view,4804550,electronics,audio,olto,5.12,555667064,1166299f-8979-41c4-8e14-e98a237b7a2b
2019-10-31,view,28720765,apparel,shoes,fly,89.58,514295647,7ef89bec-b49f-43b9-9b27-570917ad3331
2019-10-17,view,1307310,computers,notebook,acer,266.4,547141662,15e6c0d3-92e4-466a-bad6-5723d0742492
2019-10-29,view,7002254,kids,carriage,wingoffly,115.71,561644823,e4ccdeaa-7237-4f06-b3c0-86c1a305ede8
2019-10-28,view,1307240,computers,notebook,asus,385.82,514606403,d03633ff-f59e-4a38-8861-bdf8e995d4fe
2019-10-27,cart,1307344,computers,notebook,asus,540.53,513171006,f17d7d80-35da-4ae7-b415-0f7fc04c5f6e
2019-10-15,view,28718017,apparel,shoes,respect,59.2,560367108,20c46ac7-6cd1-4439-9f47-8c904ef012b9
2019-10-27,view,2900852,appliances,kitchen,dauscher,57.89,512674207,ff3d1f66-96fc-4e25-90b9-e9cf57d51447
2019-10-25,view,1004209,electronics,smartphone,samsung,88.79,537173335,728571f8-39eb-46e0-838b-f946a1e2611a
2019-10-08,view,2900635,appliances,kitchen,horizont,58.95,517063709,8310eecd-fb37-4ff5-8406-2a398f4a51c1
2019-10-13,view,1004250,electronics,smartphone,apple,814.64,536896826,05c7af00-0093-4930-8da2-809186ba6f20
2019-10-06,view,3601489,appliances,kitchen,samsung,489.04,557239090,73de091d-e365-41e8-a780-9ed2bca408f0
2019-10-17,view,1004767,electronics,smartphone,samsung,250.64,520100147,b79b13c9-6c55-45b9-b897-b89fd00ec344
2019-10-27,view,1480611,computers,desktop,lenovo,645.24,564610050,e3466a56-2bd7-4744-98a3-3702f1f85f5f
2019-10-07,view,1004871,electronics,smartphone,samsung,286.6,547603392,658ad062-6f30-43ca-a19f-a9c50fde184d
2019-10-04,view,28706566,apparel,shoes,burgerschuhe,44.79,556812605,4110397d-7037-4aaf-b6b6-781581188511
2019-10-21,view,1004708,electronics,smartphone,huawei,153.98,513333783,7afae11f-92f8-4b84-b94f-070be1838840
2019-10-05,view,1003879,electronics,smartphone,huawei,734.7,531034776,f97e491a-5476-4b11-b988-24053f79a0d0
2019-10-18,view,4501525,appliances,kitchen,midea,130.54,523785160,01ea291d-bce7-40ef-94b7-e1d32bec1c90
2019-10-14,view,1004833,electronics,smartphone,samsung,172.19,543942253,cb8d305f-0a56-416c-abae-55daa11d0e4f
2019-10-15,view,39900032,apparel,trousers,jordan,77.2,517864750,fd606c82-4b33-4d57-b548-1066ddb8331b
2019-10-20,view,1005112,electronics,smartphone,apple,1003.63,542131999,7aab91a3-82eb-44ab-b509-e12353d2cd67
2019-10-18,view,1004385,electronics,smartphone,oppo,776.08,561332916,9305da39-43cf-42e9-b9d9-de69489f2087
2019-10-30,view,1480033,computers,desktop,hp,698.86,512543596,57b6c335-1d2a-4d94-8ba0-954905e259a5
2019-10-27,view,29100065,appliances,personal,gezatone,203.35,534880260,e0cab0a3-593b-4239-8f5e-1d0b871ac63a
2019-10-30,view,1005186,electronics,smartphone,samsung,771.94,563921247,93f8e753-3547-4c1c-a765-3d1387140962
2019-10-17,view,1801986,electronics,video,lg,964.99,523221135,196c39e3-9d86-43bd-b792-1c8a14151536
2019-10-31,view,1003310,electronics,smartphone,apple,720.47,544166901,3f5229ff-e1b5-40d6-97b5-e5d6990cdd0a
2019-10-07,view,21400172,electronics,clocks,casio,246.85,544390177,ceb31dce-ec06-4db5-a881-99af7ef27a8e
2019-10-14,view,6200324,appliances,environment,electrolux,72.05,517180322,09928d7a-bdce-4fb8-a6d9-96dbd270762f
2019-10-13,view,28714060,apparel,shoes,nike,55.39,558532117,f2247ebd-f265-4f46-9613-fc6d474e79bc
2019-10-16,view,1004750,electronics,smartphone,samsung,195.62,536705146,567ae88d-023f-47a2-a2f5-0d69ffc0a82a
2019-10-28,view,4802159,electronics,audio,jbl,8.49,564982459,1a6f9fef-97c6-4152-a2c2-0903761620a1
2019-10-18,view,1201465,electronics,tablet,samsung,236.36,538732776,5ba6dee2-a994-403b-b3ed-e1a2d8f0674e
2019-10-22,view,8700320,appliances,personal,philips,48.88,518917180,46ad17e4-355f-402e-9404-14db614f2a1f
2019-10-18,cart,1005213,electronics,smartphone,honor,849.42,512717028,a5e46d17-bf6a-458d-aa9c-b30bffdc59f1
2019-10-20,view,1003309,electronics,smartphone,apple,823.26,546536497,e4b13cfa-c04b-43a4-81aa-c9e1c6154795
2019-10-26,view,1004133,electronics,smartphone,xiaomi,141.58,513441175,ef6e0ec9-71db-4c4c-ab7b-2181c6a9cf30
2019-10-01,view,1005169,electronics,smartphone,samsung,251.94,521097466,5abcef4a-3fd5-49e9-bb44-955f61104d2a
2019-10-22,view,1480729,computers,desktop,pulser,743.88,513993488,966a8d7c-6f76-427b-b49c-cd783a1485ad
2019-10-09,view,4900322,appliances,kitchen,scarlett,14.89,530784072,1183bca7-2867-49b9-8871-01b3916dbb8c
2019-10-28,view,1005101,electronics,smartphone,xiaomi,431.66,514209599,88ff32fb-c2f9-4802-8e70-f1359dbf8062
2019-10-19,view,5100705,electronics,clocks,garmin,1248.06,529383176,b8ac42b0-ed08-4bae-8122-600068c35ef8
2019-10-11,view,28715111,apparel,shoes,strobbs,25.74,523712130,fe3b0f06-044a-4c43-bda5-4da085260ad1
2019-10-11,view,21404240,electronics,clocks,otan,424.72,552569451,a5e8b562-a4a1-4cc4-b45d-41e6ae3a8fb9
2019-10-26,view,7002929,kids,carriage,goodbaby,236.81,513844271,60d1a05a-33c1-4ff0-afb0-6ca2817e3aea
2019-10-27,view,3900339,appliances,environment,aqua,30.61,523922589,d8624f90-28b4-4025-a6e2-aa6dcc36e37e
2019-10-24,view,1004653,electronics,smartphone,samsung,591.75,512469791,83838a23-6ba8-4471-b332-705e0503f775
2019-10-09,view,1005115,electronics,smartphone,apple,1003.86,523931165,7019d9fb-df9b-49aa-88ac-0c63322d01e6
2019-10-31,view,2401896,appliances,kitchen,oasis,38.84,535056442,3a0a943d-f433-4b85-ab8d-4a5acd8decd2
2019-10-26,view,1004870,electronics,smartphone,samsung,281.11,523104924,cf8f40a9-db75-4e68-beaf-ab1579a5eb42
2019-10-04,view,1005022,electronics,smartphone,oppo,386.08,552302072,6ba3ad50-03bb-4d00-9754-877a26087650
2019-10-19,view,1004887,electronics,smartphone,oppo,128.45,513890205,91661da4-0197-4e93-bb70-f30fe798d2e8
